experiment_id,script_name,timestamp,git_commit,hostname,device_type,device_name,dataset,dataset_variant,split_name,N,D,K_true,informative_ratio,noise_ratio,noise_sigma,data_seed,run_seed,method,prior_mode,baseline_name,beta,beta_mult,Tsplit,tau_mode,tau,tau_mult,lr,temp_start,temp_end,max_epochs,epochs_completed,final_K,split_count,first_split_epoch,last_split_epoch,split_epochs_json,ari,nmi,f1_feature,acc,selected_dims_count,selected_dims_ratio,mean_phi,median_phi,objective_final,objective_best,objective_gap,nll_final,kl_final,wallclock_total_sec,wallclock_stepA_sec,wallclock_train_sec,wallclock_split_diag_sec,wallclock_post_sec,time_per_epoch_sec,peak_memory_mb,status,timeout_flag,error_message,artifact_dir,runtime_axis,runtime_value,baseline_timeout_sec,baseline_converged_flag,source_runs_csv,sensitivity_factor,sensitivity_value,default_reference_value,fixed_data_flag
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed1__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T08:15:53Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,1,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.9970015045323004,0.9938029489046496,,0.999,,,,,,,,,,0.097223,,0.097223,,,,494.2734375,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed1__spkm,run_divi_runtime_synth.py,2026-03-25T08:15:53Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,1,spkm,,spkm,,,,,,,,,,,,3,0,,,[],1.0,1.0,,1.0,95.0,0.95,,,,,,,,0.128949,,0.128949,,,,494.2734375,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed2__divi,run_divi_runtime_synth.py,2026-03-25T08:15:55Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,2,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8829865582560039,0.911349518786087,,0.887,10.0,0.1,0.2850266396999359,0.2068149298429489,187234.5,178575.171875,8659.328125,183602.8125,3.631682872772217,2.270528199999717,0.1556352210000113,2.1081941339998598,0.0057579300000725,0.0059963789999528,0.0070273137799995,488.296875,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed2__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T08:15:55Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,2,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],1.0,1.0,,1.0,,,,,,,,,,0.037573,,0.037573,,,,488.296875,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed2__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T08:15:55Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,2,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],1.0,1.0,,1.0,,,,,,,,,,0.068568,,0.068568,,,,488.296875,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed2__spkm,run_divi_runtime_synth.py,2026-03-25T08:15:55Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,2,spkm,,spkm,,,,,,,,,,,,3,0,,,[],1.0,1.0,,1.0,95.0,0.95,,,,,,,,0.085148,,0.085148,,,,488.296875,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed3__divi,run_divi_runtime_synth.py,2026-03-25T08:15:58Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,3,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.869828316109374,0.9051810602393668,,0.848,10.0,0.1,0.2801240682601928,0.2017895579338073,187181.796875,175497.203125,11684.59375,183925.59375,3.2562038898468018,2.3916147059999275,0.1762765490002493,2.208085506000316,0.0066036780008289,0.0065671689999362,0.007360285020001,495.80078125,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed3__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T08:15:58Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,3,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],1.0,1.0,,1.0,,,,,,,,,,0.0473,,0.0473,,,,495.80078125,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed3__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T08:15:58Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,3,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],1.0,1.0,,1.0,,,,,,,,,,0.093005,,0.093005,,,,495.80078125,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed3__spkm,run_divi_runtime_synth.py,2026-03-25T08:15:58Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,3,spkm,,spkm,,,,,,,,,,,,3,0,,,[],1.0,1.0,,1.0,95.0,0.95,,,,,,,,0.125386,,0.125386,,,,495.80078125,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed4__divi,run_divi_runtime_synth.py,2026-03-25T08:16:00Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,4,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.86968590675457,0.9051161454734876,,0.847,10.0,0.1,0.2814654111862182,0.1931620240211486,187226.015625,178759.140625,8466.875,183830.328125,3.395685195922852,2.2946810680005,0.1582493220003016,2.1290754940000625,0.0059812099998453,0.0066532479995657,0.0070969183133335,489.8203125,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed4__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T08:16:00Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,4,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],1.0,1.0,,1.0,,,,,,,,,,0.049078,,0.049078,,,,489.8203125,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed4__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T08:16:01Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,4,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.9970015045323004,0.9938029489046496,,0.999,,,,,,,,,,0.105738,,0.105738,,,,489.8203125,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed4__spkm,run_divi_runtime_synth.py,2026-03-25T08:16:01Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,4,spkm,,spkm,,,,,,,,,,,,3,0,,,[],1.0,1.0,,1.0,95.0,0.95,,,,,,,,0.127462,,0.127462,,,,489.8203125,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed0__divi,run_divi_runtime_synth.py,2026-03-25T08:16:14Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,0,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,709.4692666023363,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8678246112931919,0.8998556849854175,,0.844,15.0,0.03,0.2447852492332458,0.2151339650154113,971687.8125,940874.3125,30813.5,951060.5,20.62730407714844,12.995860845000609,1.412768842999867,11.544055382999431,0.0293229089984379,0.0373079730006793,0.0384801846099981,571.4375,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed0__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T08:16:14Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,0,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],0.709732882357319,0.6855525018315312,,0.888,,,,,,,,,,0.448495,,0.448495,,,,571.4375,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed0__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T08:16:16Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,0,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.4530917275995816,0.4928627179348216,,0.701,,,,,,,,,,1.697779,,1.697779,,,,574.4375,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed0__spkm,run_divi_runtime_synth.py,2026-03-25T08:16:17Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,0,spkm,,spkm,,,,,,,,,,,,3,0,,,[],0.994003000015024,0.9876059147486772,,0.998,448.0,0.896,,,,,,,,1.033426,,1.033426,,,,574.4375,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed1__divi,run_divi_runtime_synth.py,2026-03-25T08:16:28Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,1,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,709.4692666023363,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8640508301215161,0.8940427467024771,,0.834,15.0,0.03,0.2441339343786239,0.2116715312004089,971630.375,937627.5,34002.875,951244.3125,20.38605690002441,11.203668083000592,1.1545739749999484,10.016178529000172,0.027263732999927,0.0313606290001189,0.0333872617633339,526.62890625,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed1__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T08:16:29Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,1,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],0.87160084933864,0.8320242909069556,,0.955,,,,,,,,,,0.667845,,0.667845,,,,503.8671875,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed1__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T08:16:31Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,1,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.6824291541779783,0.664785091492741,,0.875,,,,,,,,,,1.637364,,1.637364,,,,517.09375,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed1__spkm,run_divi_runtime_synth.py,2026-03-25T08:16:31Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,1,spkm,,spkm,,,,,,,,,,,,3,0,,,[],0.994003000015024,0.9876059147486772,,0.998,448.0,0.896,,,,,,,,0.713562,,0.713562,,,,517.09375,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed2__divi,run_divi_runtime_synth.py,2026-03-25T08:16:43Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,2,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,709.4692666023363,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8666411491860637,0.8952024365215505,,0.855,15.0,0.03,0.2442788779735565,0.2101117223501205,971719.0,946149.5625,25569.4375,951210.0,20.50899314880371,11.5289205450008,0.8970553279996238,10.595613643999968,0.0299186810007086,0.0346220020001055,0.0353187121466665,606.7421875,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed2__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T08:16:43Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,2,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],0.8401601748262775,0.8009242838736389,,0.943,,,,,,,,,,0.467502,,0.467502,,,,606.7421875,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed2__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T08:16:44Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,2,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.7754519385661254,0.7359457908829382,,0.918,,,,,,,,,,1.173246,,1.173246,,,,606.7421875,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed2__spkm,run_divi_runtime_synth.py,2026-03-25T08:16:45Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,2,spkm,,spkm,,,,,,,,,,,,3,0,,,[],0.994003000015024,0.9876059147486772,,0.998,448.0,0.896,,,,,,,,0.448186,,0.448186,,,,606.7421875,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed3__divi,run_divi_runtime_synth.py,2026-03-25T08:16:56Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,3,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,709.4692666023363,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8640508301215161,0.8940427467024771,,0.834,16.0,0.032,0.2449761927127838,0.2109695971012115,971703.0,942154.8125,29548.1875,950982.625,20.720388412475582,10.93854705800004,0.8915698369992242,10.011376876999748,0.0250856709999425,0.034148069999901,0.0333712562566658,614.49609375,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed3__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T08:16:56Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,3,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],0.767384186643999,0.7252442174390693,,0.914,,,,,,,,,,0.382233,,0.382233,,,,614.49609375,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed3__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T08:16:57Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,3,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.3877544359835218,0.4521799527962504,,0.629,,,,,,,,,,1.028783,,1.028783,,,,614.49609375,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed3__spkm,run_divi_runtime_synth.py,2026-03-25T08:16:58Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,3,spkm,,spkm,,,,,,,,,,,,3,0,,,[],0.994003000015024,0.9876059147486772,,0.998,448.0,0.896,,,,,,,,0.461632,,0.461632,,,,614.49609375,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed4__divi,run_divi_runtime_synth.py,2026-03-25T08:17:08Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,4,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,709.4692666023363,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8739464360437226,0.8986307205353946,,0.876,14.0,0.028,0.2445378899574279,0.2126481384038925,971616.875,939961.75,31655.125,951114.75,20.50212287902832,10.428244866000568,0.9052951680005208,9.492661899000268,0.0256433100012145,0.0288200249997316,0.0316422063300008,576.34765625,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed4__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T08:17:09Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,4,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],0.8530602557638053,0.812302608112427,,0.948,,,,,,,,,,0.56709,,0.56709,,,,576.34765625,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed4__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T08:17:10Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,4,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.7848791119385957,0.7483009946979001,,0.921,,,,,,,,,,1.354659,,1.354659,,,,576.34765625,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed4__spkm,run_divi_runtime_synth.py,2026-03-25T08:17:11Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,4,spkm,,spkm,,,,,,,,,,,,3,0,,,[],0.994003000015024,0.9876059147486772,,0.998,448.0,0.896,,,,,,,,0.507666,,0.507666,,,,576.34765625,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed0__divi,run_divi_runtime_synth.py,2026-03-25T08:17:33Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325.0,0,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8654356393371855,0.8946463063862121,,0.843,40.0,0.04,0.2540589869022369,0.2281033098697662,1945402.125,1894089.875,51312.25,1901187.375,44.2147331237793,21.869299310000315,1.6087045129997932,20.18338581100033,0.0504594579997501,0.0749597900003209,0.0672779527033344,805.2734375,ok,False,,,D,1000,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed0__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T08:17:33Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325.0,0,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],0.44524753983739,0.4540349850579521,,0.74,,,,,,,,,,0.519289,,0.519289,,,,805.2734375,ok,False,,,D,1000,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed0__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T08:17:37Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325.0,0,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.3716063556371758,0.4472357015411369,,0.601,,,,,,,,,,4.1504,,4.1504,,,,807.7109375,ok,False,,,D,1000,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed0__spkm,run_divi_runtime_synth.py,2026-03-25T08:17:38Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325.0,0,spkm,,spkm,,,,,,,,,,,,3,0,,,[],0.9970015045323004,0.9938029489046496,,0.999,873.0,0.873,,,,,,,,0.871928,,0.871928,,,,807.7109375,ok,False,,,D,1000,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed1__divi,run_divi_runtime_synth.py,2026-03-25T08:17:59Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325.0,1,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8630788936315316,0.890395272811926,,0.843,41.0,0.041,0.2545084953308105,0.229429543018341,1945371.25,1892377.375,52993.875,1900914.5,44.45669174194336,20.78065748100016,1.6209384060002776,19.089201785000117,0.0531981189997168,0.0681746009995549,0.063630672616667,838.2265625,ok,False,,,D,1000,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed1__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T08:17:59Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325.0,1,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],0.455259292935016,0.4964204170726029,,0.678,,,,,,,,,,0.414422,,0.414422,,,,838.2265625,ok,False,,,D,1000,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed1__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T08:18:04Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325.0,1,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.4462430264204144,0.4978516497120865,,0.664,,,,,,,,,,4.582896,,4.582896,,,,838.2265625,ok,False,,,D,1000,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed1__spkm,run_divi_runtime_synth.py,2026-03-25T08:18:05Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325.0,1,spkm,,spkm,,,,,,,,,,,,3,0,,,[],0.9970015045323004,0.9938029489046496,,0.999,873.0,0.873,,,,,,,,1.006308,,1.006308,,,,838.2265625,ok,False,,,D,1000,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed2__divi,run_divi_runtime_synth.py,2026-03-25T08:18:27Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325.0,2,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8632480773418789,0.8892660408344389,,0.843,37.0,0.037,0.2523744404315948,0.2280632555484771,1945203.75,1889422.75,55781.0,1902286.375,42.91739654541016,21.57656729700011,1.8516325659993529,19.66480700200009,0.0576973840006758,0.0576295999999274,0.0655493566733336,822.96875,ok,False,,,D,1000,,True,outputs_revision/runtime_synth/runs.csv,,,,
