experiment_id,script_name,timestamp,git_commit,hostname,device_type,device_name,dataset,dataset_variant,split_name,N,D,K_true,informative_ratio,noise_ratio,noise_sigma,data_seed,run_seed,method,prior_mode,baseline_name,beta,beta_mult,Tsplit,tau_mode,tau,tau_mult,lr,temp_start,temp_end,max_epochs,epochs_completed,final_K,split_count,first_split_epoch,last_split_epoch,split_epochs_json,ari,nmi,f1_feature,acc,selected_dims_count,selected_dims_ratio,mean_phi,median_phi,objective_final,objective_best,objective_gap,nll_final,kl_final,wallclock_total_sec,wallclock_stepA_sec,wallclock_train_sec,wallclock_split_diag_sec,wallclock_post_sec,time_per_epoch_sec,peak_memory_mb,status,timeout_flag,error_message,artifact_dir,runtime_axis,runtime_value,baseline_timeout_sec,baseline_converged_flag
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed3__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T09:34:02Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825,3,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.767384186643999,0.7252442174390693,nan,0.914,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.270743,nan,0.270743,nan,nan,nan,596.18359375,ok,False,,,D,500,nan,True
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed3__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T09:34:03Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825,3,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.3877544359835218,0.4521799527962504,nan,0.629,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.853523,nan,0.853523,nan,nan,nan,596.18359375,ok,False,,,D,500,nan,True
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed3__spkm,run_divi_runtime_synth.py,2026-03-25T09:34:04Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825,3,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9940030000150241,0.9876059147486771,nan,0.998,448,0.896,nan,nan,nan,nan,nan,nan,nan,0.495622,nan,0.495622,nan,nan,nan,596.19140625,ok,False,,,D,500,nan,True
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed4__divi,run_divi_runtime_synth.py,2026-03-25T09:34:15Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825,4,divi,1,divi,1000.0,1.0,80,auto_entropy,709.4692666023363,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8739464360437226,0.8986307205353946,nan,0.876,14,0.028,0.24453788995742798,0.21264813840389252,971616.875,939961.75,31655.125,951114.75,20.50212287902832,11.467859403999682,0.9275365180001245,10.507933392998893,0.02726876899941999,0.030893175000528572,0.03502644464332964,574.1640625,ok,False,,,D,500,nan,True
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed4__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T09:34:15Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825,4,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.8530602557638053,0.812302608112427,nan,0.948,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.228464,nan,0.228464,nan,nan,nan,574.1640625,ok,False,,,D,500,nan,True
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed4__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T09:34:16Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825,4,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.7848791119385957,0.7483009946979001,nan,0.921,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.035158,nan,1.035158,nan,nan,nan,574.1640625,ok,False,,,D,500,nan,True
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed4__spkm,run_divi_runtime_synth.py,2026-03-25T09:34:17Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825,4,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9940030000150241,0.9876059147486771,nan,0.998,448,0.896,nan,nan,nan,nan,nan,nan,nan,0.501015,nan,0.501015,nan,nan,nan,574.1640625,ok,False,,,D,500,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed0__divi,run_divi_runtime_synth.py,2026-03-25T09:34:41Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,0,divi,1,divi,1000.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8654356393371855,0.8946463063862121,nan,0.843,40,0.04,0.25405898690223694,0.22810330986976624,1945402.125,1894089.875,51312.25,1901187.375,44.2147331237793,24.341871863998676,1.722397618001196,22.501478881000367,0.06278425699929358,0.11572118699950806,0.07500492960333456,650.51953125,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed0__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T09:34:42Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,0,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.44524753983739007,0.45403498505795215,nan,0.74,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.39537,nan,0.39537,nan,nan,nan,650.51953125,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed0__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T09:34:44Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,0,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.3716063556371758,0.44723570154113695,nan,0.601,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.551653,nan,2.551653,nan,nan,nan,652.95703125,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed0__spkm,run_divi_runtime_synth.py,2026-03-25T09:34:45Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,0,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9970015045323003,0.9938029489046497,nan,0.999,873,0.873,nan,nan,nan,nan,nan,nan,nan,0.82374,nan,0.82374,nan,nan,nan,652.95703125,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed1__divi,run_divi_runtime_synth.py,2026-03-25T09:35:08Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,1,divi,1,divi,1000.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8630788936315316,0.890395272811926,nan,0.843,41,0.041,0.25450849533081055,0.22942954301834106,1945371.25,1892377.375,52993.875,1900914.5,44.45669174194336,22.836034023999673,1.7224618469990673,21.053804483999556,0.05163583799912885,0.057365769000170985,0.07017934827999853,805.41796875,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed1__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T09:35:08Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,1,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.45525929293501605,0.4964204170726029,nan,0.678,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.398588,nan,0.398588,nan,nan,nan,805.41796875,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed1__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T09:35:11Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,1,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.4462430264204144,0.4978516497120865,nan,0.664,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.48075,nan,2.48075,nan,nan,nan,805.41796875,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed1__spkm,run_divi_runtime_synth.py,2026-03-25T09:35:12Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,1,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9970015045323003,0.9938029489046497,nan,0.999,873,0.873,nan,nan,nan,nan,nan,nan,nan,0.827927,nan,0.827927,nan,nan,nan,805.421875,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed2__divi,run_divi_runtime_synth.py,2026-03-25T09:35:32Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,2,divi,1,divi,1000.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8632480773418789,0.8892660408344389,nan,0.843,37,0.037,0.25237444043159485,0.22806325554847717,1945203.75,1889422.75,55781.0,1902286.375,42.917396545410156,20.41563307799879,1.694534898000711,18.65312237299986,0.054795677000583964,0.0654568139998446,0.0621770745766662,771.2265625,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed2__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T09:35:33Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,2,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.41050369754460747,0.44387835585477253,nan,0.698,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.444115,nan,0.444115,nan,nan,nan,771.2265625,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed2__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T09:35:35Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,2,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.40051136792412545,0.4461571061524615,nan,0.652,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.607302,nan,2.607302,nan,nan,nan,771.2265625,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed2__spkm,run_divi_runtime_synth.py,2026-03-25T09:35:36Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,2,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9970015045323003,0.9938029489046497,nan,0.999,873,0.873,nan,nan,nan,nan,nan,nan,nan,0.840724,nan,0.840724,nan,nan,nan,771.2265625,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed3__divi,run_divi_runtime_synth.py,2026-03-25T09:35:57Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,3,divi,1,divi,1000.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8661373299770324,0.8847893035866942,nan,0.871,39,0.039,0.2534260153770447,0.225983664393425,1945535.875,1894870.0,50665.875,1901808.0,43.72792053222656,21.009836700999585,1.7630394309999247,19.1299066699994,0.05441861799954495,0.11419308699987596,0.06376635556666467,786.5,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed3__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T09:35:58Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,3,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.4282686561963897,0.4608724480029592,nan,0.694,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.448813,nan,0.448813,nan,nan,nan,786.5,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed3__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T09:36:00Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,3,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.4321396868574484,0.4629086004925288,nan,0.671,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.61458,nan,2.61458,nan,nan,nan,786.5,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed3__spkm,run_divi_runtime_synth.py,2026-03-25T09:36:01Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,3,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9970015045323003,0.9938029489046497,nan,0.999,873,0.873,nan,nan,nan,nan,nan,nan,nan,0.918122,nan,0.918122,nan,nan,nan,786.5,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed4__divi,run_divi_runtime_synth.py,2026-03-25T09:36:23Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,4,divi,1,divi,1000.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8421748747196006,0.8635504915132793,nan,0.83,38,0.038,0.2543398141860962,0.22538085281848907,1945678.375,1891616.625,54061.75,1901311.125,44.367244720458984,21.97795735499858,2.1912697709994973,19.720375703000173,0.05761974099914369,0.06376789299974917,0.06573458567666725,816.90234375,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed4__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T09:36:24Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,4,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.4369131472345216,0.4808987767564827,nan,0.643,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.389964,nan,0.389964,nan,nan,nan,816.90234375,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed4__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T09:36:26Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,4,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.3677442788379523,0.4407994556695497,nan,0.616,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.428407,nan,2.428407,nan,nan,nan,816.90234375,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed4__spkm,run_divi_runtime_synth.py,2026-03-25T09:36:27Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,4,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9970015045323003,0.9938029489046497,nan,0.999,873,0.873,nan,nan,nan,nan,nan,nan,nan,0.923082,nan,0.923082,nan,nan,nan,816.90234375,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed0__divi,run_divi_runtime_synth.py,2026-03-25T09:37:15Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,0,divi,1,divi,1000.0,1.0,80,auto_entropy,2837.8770664093454,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.3648834606410615,0.48060152682381607,nan,0.558,70,0.035,0.2501315474510193,0.22470779716968536,3903484.25,3807885.25,95599.0,3814278.75,89.20550537109375,47.644613480999396,3.568975854999735,43.9364231189993,0.10291091100043559,0.13398381299884932,0.14645474372999767,992.5390625,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed0__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T09:37:16Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,0,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.3780248232240663,0.4168475391886709,nan,0.654,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.155637,nan,1.155637,nan,nan,nan,931.5234375,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed0__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T09:37:28Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,0,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.3780248232240663,0.4168475391886709,nan,0.654,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.956057,nan,11.956057,nan,nan,nan,936.26953125,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed0__spkm,run_divi_runtime_synth.py,2026-03-25T09:37:30Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,0,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9970015045323003,0.9938029489046497,nan,0.999,834,0.417,nan,nan,nan,nan,nan,nan,nan,1.881839,nan,1.881839,nan,nan,nan,936.26953125,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed1__divi,run_divi_runtime_synth.py,2026-03-25T09:38:10Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,1,divi,1,divi,1000.0,1.0,80,auto_entropy,2837.8770664093454,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.4319023182340527,0.5110443015114278,nan,0.663,67,0.0335,0.2501847445964813,0.22317099571228027,3903697.5,3806022.75,97674.75,3814310.0,89.38756561279297,39.6768309379986,4.870825042000433,34.678659246999814,0.1087637380023807,0.12303434599925822,0.11559553082333271,837.08984375,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed1__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T09:38:12Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,1,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.3540902077465151,0.3643754008759563,nan,0.62,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.309448,nan,2.309448,nan,nan,nan,837.21484375,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed1__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T09:38:23Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,1,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.3357626803367899,0.3560759490402342,nan,0.619,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.93624,nan,10.93624,nan,nan,nan,837.21484375,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed1__spkm,run_divi_runtime_synth.py,2026-03-25T09:38:26Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,1,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9970015045323003,0.9938029489046497,nan,0.999,834,0.417,nan,nan,nan,nan,nan,nan,nan,3.2506399999999998,nan,3.2506399999999998,nan,nan,nan,837.21484375,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed2__divi,run_divi_runtime_synth.py,2026-03-25T09:39:08Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,2,divi,1,divi,1000.0,1.0,80,auto_entropy,2837.8770664093454,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8208883276796728,0.8413515068234446,nan,0.833,65,0.0325,0.24927319586277008,0.22388215363025665,3901789.75,3811422.0,90367.75,3813859.0,87.9306869506836,42.109784391001085,3.6595711709996976,38.27248637400044,0.10048622799877194,0.17341359199963335,0.12757495458000145,1096.6328125,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed2__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T09:39:09Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,2,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.3418697982799202,0.40108764785784035,nan,0.557,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.92279,nan,0.92279,nan,nan,nan,1096.6328125,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed2__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T09:39:21Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,2,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.38572977971716715,0.40187123948476755,nan,0.628,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.125095,nan,12.125095,nan,nan,nan,1096.6328125,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed2__spkm,run_divi_runtime_synth.py,2026-03-25T09:39:23Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,2,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9970015045323003,0.9938029489046497,nan,0.999,834,0.417,nan,nan,nan,nan,nan,nan,nan,1.6994310000000001,nan,1.6994310000000001,nan,nan,nan,1096.6328125,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed3__divi,run_divi_runtime_synth.py,2026-03-25T09:40:03Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,3,divi,1,divi,1000.0,1.0,80,auto_entropy,2837.8770664093454,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.7180697634709182,0.7513691348201769,nan,0.798,68,0.034,0.24978536367416382,0.22403758764266968,3902396.0,3809719.75,92676.25,3813686.0,88.71007537841797,39.902347137000106,3.4748962829999073,36.2975685399997,0.10519716899761988,0.12521303900030034,0.12099189513333233,1127.03125,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed3__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T09:40:04Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,3,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.36888592252060387,0.39675507330892945,nan,0.654,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.952723,nan,0.952723,nan,nan,nan,1127.03125,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed3__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T09:40:16Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,3,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.4084505172440754,0.42628945822931724,nan,0.658,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.325324,nan,12.325324,nan,nan,nan,1127.03125,ok,False,,,D,2000,nan,True
